ID,irods_path,alignment,component,composition,dcterms:created,dcterms:creator,dcterms:publisher,id_product,id_run,irods::access_time,is_paired_read,lane,library_id,library_type,manual_qc,md5,reference,sample,sample_accession_number,sample_common_name,sample_donor_id,sample_id,sample_lims,sample_supplier_name,sample_uuid,seqchksum,study,study_accession_number,study_id,study_title,tag_index,target,total_reads,type,subset,sweep_or_wgs,sample_source,linking_id
49947_1#153,/seq/illumina/runs/49/49947/lane1/plex153/49947_1#153.cram,1,"{""id_run"":49947,""position"":1,""tag_index"":153}","{""components"":[{""id_run"":49947,""position"":1,""tag_index"":153}]}",2024-12-18T18:57:48Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",1b592f65deb400aceff4ba95ae9886c296613d5b19fc1dc515dfb722d8561021,49947,1734715465,1,1,73717649,pWGS-384,1,700b4e74fcc830b4299cfac69cdc6fa4,/lustre/scratch120/npg_repository/references/Klebsiella_pneumoniae/NC_011283/all/bwa0_6/NC_011283.fasta,TRACS15050417,ERS21364795,Klebsiella pneumoniae,TRACS15050417,9919363,SQSCP,TRACS_2_ES_1988,61ae1ee6-92ad-11ef-b117-0242391542d4,6817c67e6c30d7e624832dc72ab4de906817c67e6c30d7e624832dc72ab4de90,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,153,1,1137002,cram,target,wgs,environmental,TRACS_2_ES_1988
49989_2#339,/seq/illumina/runs/49/49989/lane2/plex339/49989_2#339.cram,1,"{""id_run"":49989,""position"":2,""tag_index"":339}","{""components"":[{""id_run"":49989,""position"":2,""tag_index"":339}]}",2025-01-09T19:15:12Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",a75e5e3b474c1bfb98d786971751a49ec85786b37c0e5fbb58047b3658a9bd08,49989,1736532263,1,2,73715981,pWGS-384,1,c6ce056e26e22ff7d66082a35e8c9810,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050981,ERS21365359,Escherichia coli,TRACS15050981,9919927,SQSCP,TRACS_LCL_274_221713,6c894444-92ad-11ef-b117-0242391542d4,762e1aff0a1b6a106e2af8aa179b2fc5762e1aff0a1b6a106e2af8aa179b2fc5,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,339,1,1930178,cram,target,wgs,blood,221713
49915_3#19,/seq/illumina/runs/49/49915/lane3/plex19/49915_3#19.cram,0,"{""id_run"":49915,""position"":3,""tag_index"":19}","{""components"":[{""id_run"":49915,""position"":3,""tag_index"":19}]}",2024-12-12T01:56:52Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",fbba37a188fc5b5dba89e5f18e8a8f55ac8098b6c4afd0e1dae476b97fd79136,49915,1734006441,1,3,72242996,Standard,1,ca0c630a8c752f2df5335fa7a18d17b1,NA,TRACS15052263,ERS21364413,metagenome,TRACS15052263,9919103,SQSCP,TRACS_Sweep_2_PS_631,f61fe1c0-92aa-11ef-b505-02423c45b5b8,7cf0363f4655ae2c22735c741c99e9ec7cf0363f4655ae2c22735c741c99e9ec,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,19,1,21425986,cram,target,sweep,stool,TRACS_2_PS_631
49989_1#111,/seq/illumina/runs/49/49989/lane1/plex111/49989_1#111.cram,1,"{""id_run"":49989,""position"":1,""tag_index"":111}","{""components"":[{""id_run"":49989,""position"":1,""tag_index"":111}]}",2025-01-09T17:18:03Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",adc58cfaff5c012d6b822a2fbd40531481ec424a55f95b578ac1dc263a03cfd7,49989,1736531040,1,1,73716638,pWGS-384,1,a674a92babdebce8784e4a134d44ef16,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051182,ERS21365560,Escherichia coli,TRACS15051182,9920128,SQSCP,TRACS_LCL_747_230330,708377b8-92ad-11ef-b117-0242391542d4,6740db5f3098d4a85b32ed777cf656ce6740db5f3098d4a85b32ed777cf656ce,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,111,1,1951418,cram,target,wgs,blood,230330
49947_1#247,/seq/illumina/runs/49/49947/lane1/plex247/49947_1#247.cram,1,"{""id_run"":49947,""position"":1,""tag_index"":247}","{""components"":[{""id_run"":49947,""position"":1,""tag_index"":247}]}",2024-12-18T19:14:31Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",e335eb95a77bf8393ec7255e35c720b52c18392cc6593881861b4ae2038f2beb,49947,1734715676,1,1,73717607,pWGS-384,1,4bb909ed8fd3b64833a390317fbf1f7a,/lustre/scratch120/npg_repository/references/Klebsiella_pneumoniae/NC_011283/all/bwa0_6/NC_011283.fasta,TRACS15050487,ERS21364875,Klebsiella pneumoniae,TRACS15050487,9919433,SQSCP,TRACS_2_PS_674,6374e818-92ad-11ef-b117-0242391542d4,42935e86218e4bb3415b630c3a67697742935e86218e4bb3415b630c3a676977,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,247,1,622622,cram,target,wgs,stool,TRACS_2_PS_674
49989_1#20,/seq/illumina/runs/49/49989/lane1/plex20/49989_1#20.cram,1,"{""id_run"":49989,""position"":1,""tag_index"":20}","{""components"":[{""id_run"":49989,""position"":1,""tag_index"":20}]}",2025-01-09T16:59:22Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",cb2f301e289903f53b7abd7ac00f4b8d535b00142115e56ddec6084ddda56a9f,49989,1736530865,1,1,73716369,pWGS-384,1,32f0c9103011bffe3eef5834ec7744be,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051500,ERS21365878,Escherichia coli,TRACS15051500,9920446,SQSCP,"TRACS_WH_169_M,23.1325529.AA",7695e0fa-92ad-11ef-b117-0242391542d4,5cca9c00135deac417869622568e80605cca9c00135deac417869622568e8060,Whiston,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,20,1,2122152,cram,target,wgs,blood,"M,23.1325529.AA"
49915_3#14,/seq/illumina/runs/49/49915/lane3/plex14/49915_3#14.cram,0,"{""id_run"":49915,""position"":3,""tag_index"":14}","{""components"":[{""id_run"":49915,""position"":3,""tag_index"":14}]}",2024-12-12T01:55:37Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",7853532c258b1cc35a99ca573577ade802db14a62d9a363383f33dc616bdb557,49915,1734006430,1,3,72260431,Standard,1,5f6ae1068a4b8c9114142af6061cb138,NA,TRACS15052363,ERS21364522,metagenome,TRACS15052363,9919203,SQSCP,TRACS_Sweep_2_PS_651,f738d9a4-92aa-11ef-b505-02423c45b5b8,61ec55737e8faaf3431c80250914476a61ec55737e8faaf3431c80250914476a,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,14,1,28917764,cram,target,sweep,stool,TRACS_2_PS_651
49947_1#189,/seq/illumina/runs/49/49947/lane1/plex189/49947_1#189.cram,1,"{""id_run"":49947,""position"":1,""tag_index"":189}","{""components"":[{""id_run"":49947,""position"":1,""tag_index"":189}]}",2024-12-18T19:04:11Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",4dcddd5772eb3bd33d5c88b52bae1f58217643588c125a813516a353912ea8d9,49947,1734715548,1,1,73717747,pWGS-384,1,38581829bae7359fa874bc1454d91a12,/lustre/scratch120/npg_repository/references/Klebsiella_pneumoniae/NC_011283/all/bwa0_6/NC_011283.fasta,TRACS15050447,ERS21364825,Klebsiella pneumoniae,TRACS15050447,9919393,SQSCP,TRACS_2_PS_552,626a2ef6-92ad-11ef-b117-0242391542d4,145d62f33573b42248b440ba13f8b649145d62f33573b42248b440ba13f8b649,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,189,1,1423066,cram,target,wgs,stool,TRACS_2_PS_552
49937_1#337,/seq/illumina/runs/49/49937/lane1/plex337/49937_1#337.cram,1,"{""id_run"":49937,""position"":1,""tag_index"":337}","{""components"":[{""id_run"":49937,""position"":1,""tag_index"":337}]}",2024-12-18T06:56:10Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",1bdf70389136239533ad8d36b463e8fce6f013c1d30959f1965626b797c2f492,49937,1734621177,1,1,73717853,pWGS-384,1,9a75790787a3a6c945e1e47abb6b5abc,/lustre/scratch120/npg_repository/references/Klebsiella_pneumoniae/NC_011283/all/bwa0_6/NC_011283.fasta,TRACS15050444,ERS21364822,Klebsiella pneumoniae,TRACS15050444,9919390,SQSCP,TRACS_2_ES_3161,6256f976-92ad-11ef-b117-0242391542d4,7c6e78106017b8f819031c6552429eeb7c6e78106017b8f819031c6552429eeb,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,337,1,2820006,cram,target,wgs,environmental,TRACS_2_ES_3161
49947_1#124,/seq/illumina/runs/49/49947/lane1/plex124/49947_1#124.cram,1,"{""id_run"":49947,""position"":1,""tag_index"":124}","{""components"":[{""id_run"":49947,""position"":1,""tag_index"":124}]}",2024-12-18T18:52:38Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",54f587a03a64371bed0c36875a3d28cbd0d2d60ce9eb0a2bfa2b8f3ea8652673,49947,1734715395,1,1,73717719,pWGS-384,1,0d984d402ff1899914e9276d66826be2,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050644,ERS21365022,Escherichia coli,TRACS15050644,9919590,SQSCP,TRACS_2_PS_520,66454e84-92ad-11ef-b117-0242391542d4,04c9cda62f9cc09562b32efc54a3ba5704c9cda62f9cc09562b32efc54a3ba57,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,124,1,1447304,cram,target,wgs,stool,TRACS_2_PS_520
49937_1#143,/seq/illumina/runs/49/49937/lane1/plex143/49937_1#143.cram,1,"{""id_run"":49937,""position"":1,""tag_index"":143}","{""components"":[{""id_run"":49937,""position"":1,""tag_index"":143}]}",2024-12-18T06:23:47Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",0933fcdb76ab4d95ae832f36550f20a7d885d1c3001f7dbb9d49d9faacacb6ac,49937,1734620798,1,1,73718176,pWGS-384,1,7937ba2b55b57f5749479b157e569b8f,/lustre/scratch120/npg_repository/references/Klebsiella_pneumoniae/NC_011283/all/bwa0_6/NC_011283.fasta,TRACS15051138,ERS21365516,Klebsiella pneumoniae,TRACS15051138,9920084,SQSCP,TRACS_LCL_789_241021,6fcbd766-92ad-11ef-b117-0242391542d4,772e16754d4bb7557a4aed9d20402e26772e16754d4bb7557a4aed9d20402e26,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,143,1,612582,cram,target,wgs,blood,241021
49989_1#204,/seq/illumina/runs/49/49989/lane1/plex204/49989_1#204.cram,1,"{""id_run"":49989,""position"":1,""tag_index"":204}","{""components"":[{""id_run"":49989,""position"":1,""tag_index"":204}]}",2025-01-09T17:35:48Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",07469f8f49190f16577ed40b0a6ec51f407c92bc9e2096938a7cfe5603c9d030,49989,1736531223,1,1,73716572,pWGS-384,1,37b0a42abc7ceae0b0eb459734e4b528,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051337,ERS21365693,Escherichia coli,TRACS15051337,9920283,SQSCP,TRACS_LCL_633_226934,739379d0-92ad-11ef-b117-0242391542d4,3c1602ec3050d87a4fc0cd580ae1d5553c1602ec3050d87a4fc0cd580ae1d555,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,204,1,2383636,cram,target,wgs,blood,226934
49989_1#175,/seq/illumina/runs/49/49989/lane1/plex175/49989_1#175.cram,1,"{""id_run"":49989,""position"":1,""tag_index"":175}","{""components"":[{""id_run"":49989,""position"":1,""tag_index"":175}]}",2025-01-09T17:30:25Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",8dd22dc513d8a799b03c48bdf73aa4cf02a019252de64e076a98ef08e1d8f873,49989,1736531169,1,1,73716642,pWGS-384,1,b0e38d8ddbe6e5c09b0354c885f2ae9a,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051207,ERS21365585,Escherichia coli,TRACS15051207,9920153,SQSCP,TRACS_LCL_762_230491,7109b8be-92ad-11ef-b117-0242391542d4,6a4f44d8095cc77d71701f4c68713d5b6a4f44d8095cc77d71701f4c68713d5b,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,175,1,1988996,cram,target,wgs,blood,230491
49990_2#23,/seq/illumina/runs/49/49990/lane2/plex23/49990_2#23.cram,1,"{""id_run"":49990,""position"":2,""tag_index"":23}","{""components"":[{""id_run"":49990,""position"":2,""tag_index"":23}]}",2025-01-09T16:00:48Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",1f1a5b18ac3ecdc2d6ca9b944045b7f51eb6118fe23d77c57ce3c752d8f946f7,49990,1736856426,1,2,73716825,pWGS-384,1,bfd6bc4aa871366c6dd6700feaca4587,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051863,ERS21366246,Escherichia coli,TRACS15051863,9920809,SQSCP,TRACS_CA_LIV58,7d844136-92ad-11ef-b117-0242391542d4,29a7d57234783196033f2a30581ca79f29a7d57234783196033f2a30581ca79f,Companion animal,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,23,1,2671732,cram,target,wgs,NA,TRACS_CA_LIV58
49989_2#136,/seq/illumina/runs/49/49989/lane2/plex136/49989_2#136.cram,1,"{""id_run"":49989,""position"":2,""tag_index"":136}","{""components"":[{""id_run"":49989,""position"":2,""tag_index"":136}]}",2025-01-09T18:37:52Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",5f0859fc09882f52ee0a3d55b2adeb8211cb69739e28b09610d2a7e492b86422,49989,1736531856,1,2,73716088,pWGS-384,1,eb1ad74f6ac6ed9d0f4010b392d50849,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050811,ERS21365213,Escherichia coli,TRACS15050811,9919757,SQSCP,TRACS_LCL_57_216205,69448e88-92ad-11ef-b117-0242391542d4,37e8986c521965845f39b71c79297cc737e8986c521965845f39b71c79297cc7,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,136,1,2643420,cram,target,wgs,blood,216205
49873_3#107,/seq/illumina/runs/49/49873/lane3/plex107/49873_3#107.cram,0,"{""id_run"":49873,""position"":3,""tag_index"":107}","{""components"":[{""id_run"":49873,""position"":3,""tag_index"":107}]}",2024-11-30T16:59:02Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",d1460c07bd026184cb9a1499cc12a54469f6675dc00f7d57cf3c51d41618f6f5,49873,1733223882,1,3,73069618,Standard,1,839a3b94279007528dc9b2e5c713575f,NA,TRACS15052167,ERS21364290,metagenome,TRACS15052167,9919007,SQSCP,TRACS_Sweep_2_ES_1506,f5063c4e-92aa-11ef-b505-02423c45b5b8,5f9e77f957d8f3c56caf632e3ddd5ba45f9e77f957d8f3c56caf632e3ddd5ba4,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,107,1,32063866,cram,target,sweep,environmental,TRACS_2_ES_1506
49990_1#192,/seq/illumina/runs/49/49990/lane1/plex192/49990_1#192.cram,1,"{""id_run"":49990,""position"":1,""tag_index"":192}","{""components"":[{""id_run"":49990,""position"":1,""tag_index"":192}]}",2025-01-09T15:22:48Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",8dfb5835a469b069b62a7f312fda21de4934377ccc8c5bd3efedc094bee47f95,49990,1736855874,1,1,73717819,pWGS-384,1,470c0168a41b79ad82dfe867e4f4184a,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050683,ERS21365061,Escherichia coli,TRACS15050683,9919629,SQSCP,TRACS_2_PS_426,66fca50c-92ad-11ef-b117-0242391542d4,3c1273a84d00a0b96d65f1c326156a8e3c1273a84d00a0b96d65f1c326156a8e,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,192,1,2492386,cram,target,wgs,stool,TRACS_2_PS_426
49947_1#146,/seq/illumina/runs/49/49947/lane1/plex146/49947_1#146.cram,1,"{""id_run"":49947,""position"":1,""tag_index"":146}","{""components"":[{""id_run"":49947,""position"":1,""tag_index"":146}]}",2024-12-18T18:56:44Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",4a818ba3082bba2277361160a88cd22fd2c6d9d963a3a618d3577704ef423a69,49947,1734715447,1,1,73717481,pWGS-384,1,e7765ba931903421a763d1b299111ff2,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050652,ERS21365030,Escherichia coli,TRACS15050652,9919598,SQSCP,TRACS_2_PS_241,666e7854-92ad-11ef-b117-0242391542d4,5474cd1d3d58b8866145291331a3610a5474cd1d3d58b8866145291331a3610a,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,146,1,1626872,cram,target,wgs,stool,TRACS_2_PS_241
49937_1#173,/seq/illumina/runs/49/49937/lane1/plex173/49937_1#173.cram,1,"{""id_run"":49937,""position"":1,""tag_index"":173}","{""components"":[{""id_run"":49937,""position"":1,""tag_index"":173}]}",2024-12-18T06:28:44Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",ed2a64f72ae1385f2556115645763081f353cd1069087ce3253edf9556a64fe1,49937,1734620855,1,1,73718130,pWGS-384,1,f61bbbd90dfda67af3c4ddf12fb99c0c,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15051150,ERS21365528,Escherichia coli,TRACS15051150,9920096,SQSCP,TRACS_LCL_743_230299,6ff45092-92ad-11ef-b117-0242391542d4,5b3dbd69027025522c5bb3ac65c3009b5b3dbd69027025522c5bb3ac65c3009b,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,173,1,2206120,cram,target,wgs,blood,230299
49937_1#9,/seq/illumina/runs/49/49937/lane1/plex9/49937_1#9.cram,1,"{""id_run"":49937,""position"":1,""tag_index"":9}","{""components"":[{""id_run"":49937,""position"":1,""tag_index"":9}]}",2024-12-18T06:00:31Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",84f8cc15e07381b275578c0d7c0779fa9eae4c225eeab7f4cf4ed94c7d02960a,49937,1734620540,1,1,73718024,pWGS-384,1,16293f9e39460e86ae3b1823f206e475,/lustre/scratch120/npg_repository/references/Klebsiella_pneumoniae/NC_011283/all/bwa0_6/NC_011283.fasta,TRACS15050979,ERS21365357,Klebsiella pneumoniae,TRACS15050979,9919925,SQSCP,TRACS_LCL_249_221205,6c80355c-92ad-11ef-b117-0242391542d4,53ea665c26e5b0cf4ad06aae7111b26553ea665c26e5b0cf4ad06aae7111b265,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,9,1,2589292,cram,target,wgs,blood,221205
49989_2#343,/seq/illumina/runs/49/49989/lane2/plex343/49989_2#343.cram,1,"{""id_run"":49989,""position"":2,""tag_index"":343}","{""components"":[{""id_run"":49989,""position"":2,""tag_index"":343}]}",2025-01-09T19:16:02Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",9c2e4c00450f562e25e2209fd95c51ed0ffe779ce4b6491ae2326a76cd927604,49989,1736532272,1,2,73716077,pWGS-384,1,8cf2ca522ca4e63bde393ca4cab1c0f9,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050985,ERS21365363,Escherichia coli,TRACS15050985,9919931,SQSCP,TRACS_LCL_322_222563,6ca089f6-92ad-11ef-b117-0242391542d4,54536740270acf240eec829c43567acb54536740270acf240eec829c43567acb,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,343,1,2006436,cram,target,wgs,blood,222563
49937_1#214,/seq/illumina/runs/49/49937/lane1/plex214/49937_1#214.cram,1,"{""id_run"":49937,""position"":1,""tag_index"":214}","{""components"":[{""id_run"":49937,""position"":1,""tag_index"":214}]}",2024-12-18T06:35:38Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",642604e7b84f44204ccfa69297059268f82887a93789f0cac003b4195e62217e,49937,1734620936,1,1,73717965,pWGS-384,1,5d3ad459e8bdef4e6bccbfc0928e8305,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050542,ERS21364930,Escherichia coli,TRACS15050542,9919488,SQSCP,TRACS_2_ES_4263,64842462-92ad-11ef-b117-0242391542d4,475fbe3524ba400d2bad87903be872ec475fbe3524ba400d2bad87903be872ec,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,214,1,2218168,cram,target,wgs,environmental,TRACS_2_ES_4263
49990_1#317,/seq/illumina/runs/49/49990/lane1/plex317/49990_1#317.cram,1,"{""id_run"":49990,""position"":1,""tag_index"":317}","{""components"":[{""id_run"":49990,""position"":1,""tag_index"":317}]}",2025-01-09T15:44:26Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",0c48c345d656bb587be14ff30f777ea6f860603cff887bb714487c2e2b9c5289,49990,1736856186,1,1,73717755,pWGS-384,1,6ec0b1491fd02d61bb993c271a83c729,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050544,ERS21364932,Escherichia coli,TRACS15050544,9919490,SQSCP,TRACS_2_PS_254,648efde2-92ad-11ef-b117-0242391542d4,3d50b9ee38b6537007148a44422591a93d50b9ee38b6537007148a44422591a9,TRACS,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,317,1,2400814,cram,target,wgs,stool,TRACS_2_PS_254
49989_2#362,/seq/illumina/runs/49/49989/lane2/plex362/49989_2#362.cram,1,"{""id_run"":49989,""position"":2,""tag_index"":362}","{""components"":[{""id_run"":49989,""position"":2,""tag_index"":362}]}",2025-01-09T19:19:26Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",641f0860129beffd4d2b1c91da76d7c6ed3856fce88588a8460e5b884cf951a9,49989,1736532308,1,2,73716150,pWGS-384,1,4d416fc0a539171acdd1ee830c48819e,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050874,ERS21365252,Escherichia coli,TRACS15050874,9919820,SQSCP,TRACS_LCL_235_220985,6a657a02-92ad-11ef-b117-0242391542d4,008d950f79f0075e3e22a4dc0483ba07008d950f79f0075e3e22a4dc0483ba07,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,362,1,3007722,cram,target,wgs,blood,220985
49990_1#310,/seq/illumina/runs/49/49990/lane1/plex310/49990_1#310.cram,1,"{""id_run"":49990,""position"":1,""tag_index"":310}","{""components"":[{""id_run"":49990,""position"":1,""tag_index"":310}]}",2025-01-09T15:43:20Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",133d23d5b410ed5ea0d2d6dd0280b84ace2de7cc6e6a67fdb8ddd2a800f74dba,49990,1736856173,1,1,73717587,pWGS-384,1,698c894ecfefc47f0331b65c7365d04e,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050813,ERS21365215,Escherichia coli,TRACS15050813,9919759,SQSCP,TRACS_LCL_82_216540,694daff4-92ad-11ef-b117-0242391542d4,389a755f343e80461364b97162b4e1f8389a755f343e80461364b97162b4e1f8,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,310,1,2209576,cram,target,wgs,blood,216540
49989_2#179,/seq/illumina/runs/49/49989/lane2/plex179/49989_2#179.cram,1,"{""id_run"":49989,""position"":2,""tag_index"":179}","{""components"":[{""id_run"":49989,""position"":2,""tag_index"":179}]}",2025-01-09T18:45:48Z,http://www.sanger.ac.uk,"ldap://ldap.internal.sanger.ac.uk/oupeople,dcsanger,dcac,dcuk?title?sub?(uidgspipe)",892a265b5d8a36783a9b97ec1793a03bfa3f26cab4cf324423f0d3101fd19841,49989,1736531939,1,2,73715971,pWGS-384,1,0a00130476e5c3aa3464611c0dc5d0cf,/lustre/scratch120/npg_repository/references/Escherichia_coli/K12/all/bwa0_6/E-coli-K12.fa,TRACS15050921,ERS21365299,Escherichia coli,TRACS15050921,9919867,SQSCP,TRACS_LCL_229_220847,6b5ab2b0-92ad-11ef-b117-0242391542d4,795ba6d9495407b545a7b61528e9e47f795ba6d9495407b545a7b61528e9e47f,LCL,ERP162981,7835,Tracking Antimicrobial Resistance Across Care Settings in Liverpool,179,1,1341728,cram,target,wgs,blood,220847
